Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
MONTERO ALFEREZ, TAMARA;0.11;SANTANA SANCHEZ, IDOIA;0.0;SANTANA SANCHEZ, IDOIA;0.0;SANTANA SANCHEZ, IDOIA;0.0;SANTANA SANCHEZ, IDOIA;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;MUOZ ROMERO, ESTHER;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;SANTANA SANCHEZ, IDOIA;0.0;SANTANA SANCHEZ, IDOIA;0.0;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;JEKABSONE, ANDA;0.0;MUOZ ROMERO, ESTHER;0.06;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0;JEKABSONE, ANDA;0.0
MERINO GARCIA-GESTO, ANA;0.1;QUINTANA DOMINGUEZ, VANESSA;0.0;QUINTANA DOMINGUEZ, VANESSA;0.0;QUINTANA DOMINGUEZ, VANESSA;0.0;QUINTANA DOMINGUEZ, VANESSA;0.0;BEZOS MARTNEZ, EMMA;0.0;GUERRA TALAVERA, TARINA MARIA;0.0;BEZOS MARTNEZ, EMMA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GERMAIN ESTEBANEZ, MATILDE;0.0;FERNANDEZ MUOZ, ESTHER;0.0;SANCHEZ ORTEGA, PALOMA;0.0;QUINTANA DOMINGUEZ, VANESSA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;GYOUROVA, MARIANA ALEXIEVA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0;SANCHEZ ORTEGA, PALOMA;0.0
VALENCIANO MORATINOS, LAURA;0.0;VALENCIANO MORATINOS, LAURA;0.0;VARDAKI, EFTHINIA;0.0;VALENCIANO MORATINOS, LAURA;0.0;VARDAKI, EFTHINIA;0.0;SOTO FERNNDEZ, MARA VICTORIA;0.0;PALACIOS CAMARERO, CRISTINA;0.0;SOTO FERNNDEZ, MARA VICTORIA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;MARTINEZ GILABERTE, INMACULADA;0.0;VARDAKI, EFTHINIA;0.0;XANTAL SERRET, M DEL MAR;0.0;VALENCIANO MORATINOS, LAURA;0.0;VARDAKI, EFTHINIA;0.0;VARDAKI, EFTHINIA;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0;XANTAL SERRET, M DEL MAR;0.0
NAVARRO VIERA, YASMINA;0.0;NAVARRO VIERA, YASMINA;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;NAVARRO VIERA, YASMINA;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;PEREZ INIESTA, MONICA;0.0;BARRIOS PEINADO, NATALIA;0.0;PEREZ INIESTA, MONICA;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;CERQUEIRA DE LA TORRE, CONCEPCION;0.0;BARRIOS PEINADO, NATALIA;0.0;GARCIA MARTIN, ALICIA;0.0;NAVARRO VIERA, YASMINA;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0;GARCIA MARTIN, ALICIA;0.0
SANTANA SANCHEZ, IDOIA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;CERQUEIRA DE LA TORRE, CONCEPCION;0.0;ORTIZ BLANCO, MARIA JOSE;0.0;CERQUEIRA DE LA TORRE, CONCEPCION;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;HERRERO MUOZ, ANTONIA;0.0;PALACIOS CAMARERO, CRISTINA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;SANTANA SANCHEZ, IDOIA;0.0;FERRAGUT CASTILLO, MARINA;0.0;FERRAGUT CASTILLO, MARINA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;AVENDAO VALEIRAS, ANDREA;0.0
FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;SAEZ CARRILLO, TERESA;0.0;CUNNINGHAM, MARA LYNN;0.0;SAEZ CARRILLO, TERESA;0.0;ROMERO RUBIO, ROSA MARIA;0.0;ROMERO RUBIO, ROSA MARIA;0.0;ROMERO RUBIO, ROSA MARIA;0.0;ROMERO RUBIO, ROSA MARIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;ROMERO RUBIO, ROSA MARIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;CUNNINGHAM, MARA LYNN;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;ROMERO RUBIO, ROSA MARIA;0.0;MERINO GARCIA-GESTO, ANA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.0
BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;MONTESDEOCA LOPEZ, EVA;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;JIMENEZ MARTIN, MARGARITA;0.0;CABRERA MEDINA, MONICA;0.0;GRANDE FLORES, LAURA;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0;GRANDE FLORES, LAURA;0.0
SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;CUNNINGHAM, MARA LYNN;0.0;---, CHRISTINA ELAINE;0.0;CUNNINGHAM, MARA LYNN;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;CUNNINGHAM, MARA LYNN;0.0;MORIANA NADAL, PALOMA;0.0;PONS MOLINA, INGRID;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;0.0;SANCHEZ LLUCH, CRISTINA;-0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0
FERNANDEZ MUOZ, ESTHER;0.0;FERNANDEZ MUOZ, ESTHER;0.0;FERNANDEZ MUOZ, ESTHER;0.0;FERNANDEZ MUOZ, ESTHER;0.0;FERNANDEZ MUOZ, ESTHER;0.0;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;FERNANDEZ MUOZ, ESTHER;0.0;FERNANDEZ MUOZ, ESTHER;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;FERNANDEZ MUOZ, ESTHER;0.0;FERNANDEZ MUOZ, ESTHER;0.0;MONJE HERNANDEZ, BLANCA;0.0;QUINTERO CASTELLANO, THANIA;0.0;VIUELA COMPTE, JUDITH;0.0;FERNANDEZ MUOZ, ESTHER;0.0;BENJAMIN, ESTHER NIKKOLE;0.0;HERRERO MUOZ, ANTONIA;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0;VIUELA COMPTE, JUDITH;0.0
NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;JUANES HERNANDEZ, SONIA;0.0;RICO HERNANDEZ, SUSANA;0.0;JUANES HERNANDEZ, SONIA;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;BARGALLO DIAZ, MIREIA;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;BARGALLO DIAZ, MIREIA;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;MORIANA NADAL, PALOMA;0.0;MCALLISTER, KATHLEEN THERESA;0.0;CALLEJON HERRAZ, RAQUEL;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;NUEZ SANCHEZ, MARIA DOLORES;0.0;CERQUEIRA DE LA TORRE, CONCEPCION;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0;CALLEJON HERRAZ, RAQUEL;0.0
BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;MONTESDEOCA LOPEZ, EVA;0.0;URQUIJO ALAMO, PATRICIA;0.0;MONTESDEOCA LOPEZ, EVA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;ANTOJA ROVIRA, LAURA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;ANTOJA ROVIRA, LAURA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;MIRCHANDANI VILLAR, LIDIA;0.0;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;PEA LESMES, SANDRA;0.0;BARGALLO DIAZ, MIREIA;0.0;BARGALLO DIAZ, MIREIA;0.0;GUERRA TALAVERA, TARINA MARIA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0
ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;MCALLISTER, KATHLEEN THERESA;0.0;MCALLISTER, KATHLEEN THERESA;0.0;MCALLISTER, KATHLEEN THERESA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;DEL MARMOL PECES, MARINA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;DEL MARMOL PECES, MARINA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;MCALLISTER, KATHLEEN THERESA;0.0;MONTESDEOCA LOPEZ, EVA;0.0;PALAU ALTES, LAIA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;PEREZ INIESTA, MONICA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0
BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;URQUIJO ALAMO, PATRICIA;0.0;GONZALEZ MANRIQUE, IRATXE;0.0;URQUIJO ALAMO, PATRICIA;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;MONTESDEOCA LOPEZ, EVA;0.0;GONZALEZ MANRIQUE, IRATXE;0.0;GALLEGO VICARIO, SANDRA;0.0;BYEARS, LATASHA NASHAY;0.0;BYEARS, LATASHA NASHAY;0.0;CUNNINGHAM, MARA LYNN;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0
