Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;FRANCO BUENO, ISABEL;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;BARANOVIC URUKALO, VANDA;0.0;MORCILLO DURAN, CRISTINA;0.0;PALAU ALTES, LAIA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0
PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;FRANCO BUENO, ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;FRANCO BUENO, ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;WELLS, ANTIONETTE;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;MALTSI, EVANTHIA;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0;MALTSI, EVANTHIA;0.0
CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;ZURRO ALFONSO, MARTA;0.0;CHUMILLAS PERIS, BERTA;0.0;BARANOVA, ELENA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;CHUMILLAS PERIS, BERTA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0;BARANOVA, ELENA;0.0
BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;BORGES DOS REIS, SONIA;0.0;LIBICOVA, VIERA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;BORGES DOS REIS, SONIA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0;LIBICOVA, VIERA;0.0
RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;LAVIN, KRISTY ELLEN;0.0;RUIZ MORA, CLARA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;RUIZ MORA, CLARA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0;SANTOS LUZ, SILVIA ANDREA;0.0
THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;MARCOS BENITO, BLANCA;0.0;THOMAS, CHRISTI MICHELLE;0.0;JORNET BARTOLOME, LAURA;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;THOMAS, CHRISTI MICHELLE;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0
BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;ALONSO DIEGO, MARIA JOSE;0.0;BLACE, BOZENA;0.0;MCKAY, SARAH FRANCES;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;BLACE, BOZENA;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0;MCKAY, SARAH FRANCES;0.0
NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;GARCIA MATA, GEMA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;BENNINGFIELD, JENNIFER ANN;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;NASCIMENTO, FRANCIELE APARECIDA;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0;BENNINGFIELD, JENNIFER ANN;0.0
MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;DAVIE, ADRIANNE ELIZABETH;0.0;MORO DE AYMERICH, BEATRIZ;0.0;GILABERT AVANTE, MONTSERRAT;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;MORO DE AYMERICH, BEATRIZ;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0
CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;CABALLERO BASURTO, VIRGINIA;0.0;DONAIRE MALAGELADA, ELSA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;0.0;CABALLERO BASURTO, VIRGINIA;-0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0;DONAIRE MALAGELADA, ELSA;0.0
GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;MARIO SOUTO, MARIA ELENA;0.0;PEREZ GUILLEN, MARIA ISABEL;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;ARGELLO CUENCA, PATRICIA;0.0;GONZALEZ EXPOSITO, SARA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;0.0;GONZALEZ EXPOSITO, SARA;-0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0;SOUSA DE CARVALHO, CRISTINA;0.0
NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;MORCILLO DURAN, CRISTINA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;MACIA RUIZ, CELIA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;NOGUEIRA BOVEDA, ALEJANDRA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0;MACIA RUIZ, CELIA;0.0
GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;TILLIS, ICISS;0.0;TILLIS, ICISS;0.0;TILLIS, ICISS;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GOMEZ FERREIROS, SARA;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;GARCIA RODRIGUEZ, LEYRE;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0
