Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2023,Play-Offs 1/4 Final,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,4,2,2
2023,Play-Offs 1/4 Final,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,4,2,2
2023,Play-Offs 1/4 Final,"OUVIÑA MODREGO, CRISTINA",VALENCIA B.C.,4,2,2
2023,Play-Offs 1/4 Final,"DIALLO,  ZAINABE MYRIAM CHRISTELLE",CASADEMONT ZARAGOZA,4,2,2
2023,Play-Offs 1/4 Final,"MESTRES RICART, GALA",BAXI FERROL,4,2,2
2023,Play-Offs 1/4 Final,"HEMPE, MERRIT RAMONA",VALENCIA B.C.,3,2,"1,5"
2023,Play-Offs 1/4 Final,"TORRENS SALOM, ALBA",VALENCIA B.C.,3,2,"1,5"
2023,Play-Offs 1/4 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,Play-Offs 1/4 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,1,2,"0,5"
2023,Play-Offs 1/4 Final,"WHALEN, ERIN PATRICIA",IDK EUSKOTREN,1,2,"0,5"
2023,Play-Offs 1/4 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,1,2,"0,5"
2023,Play-Offs 1/4 Final,"WHALEN, ERIN PATRICIA",IDK EUSKOTREN,1,2,"0,5"
2023,Liga Regular Único,"GRETTER, MELISA PAOLA",KUTXABANK ARASKI,133,30,"4,43"
2023,Liga Regular Único,"CRUZ LEBRATO, ANNA",BARÇA CBS,103,25,"4,12"
2023,Liga Regular Único,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,118,30,"3,93"
2023,Liga Regular Único,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,115,30,"3,83"
2023,Liga Regular Único,"MENDEZ CAMPS, LAURA",MOVISTAR ESTUDIANTES,114,30,"3,8"
2023,Liga Regular Único,"YGUERAVIDE VIANA, SANDRA",SPAR GIRONA,98,27,"3,63"
2023,Liga Regular Único,"MATIAS SOEIRO, JOANA CAROLINA",EMBUTIDOS PAJARIEL BEMBIBRE PD,108,30,"3,6"
2023,Liga Regular Único,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,63,18,"3,5"
2023,Liga Regular Único,"OUVIÑA MODREGO, CRISTINA",VALENCIA B.C.,95,28,"3,39"
2023,Liga Regular Único,"RAMETTE, ELISE CLAUDINE",CADI LA SEU,85,27,"3,15"
2023,Liga Regular Único,"AGUILAR MOTTA, REGINA",CELTA ZORKA RECALVI,93,30,"3,1"
2023,Liga Regular Único,"SOLER RAMIÓ, JÚLIA",CADI LA SEU,57,21,"2,71"
2023,Liga Regular Único,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,73,27,"2,7"
2023,Liga Regular Único,"SAMSON, CLEMENTINE",CELTA ZORKA RECALVI,79,30,"2,63"
2023,Liga Regular Único,"ERJAVEC, KARLA",BARÇA CBS,79,30,"2,63"
2023,Liga Regular Único,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,70,27,"2,59"
2023,Liga Regular Único,"HERMIDA HERRAEZ, MARTA",KUTXABANK ARASKI,77,30,"2,57"
2023,Liga Regular Único,"FLORES COSTA, LAIA",LOINTEK GERNIKA BIZKAIA,76,30,"2,53"
2023,Liga Regular Único,"ÇAKIR TURGUT, OLCAY",PERFUMERIAS AVENIDA,70,28,"2,5"
2023,Liga Regular Único,"GRANDE PARDO, CARMEN",CADI LA SEU,37,15,"2,47"
2023,Liga Regular Único,"ESTEBAS ARMAS, PAULA",BARÇA CBS,37,15,"2,47"
2023,Liga Regular Único,"HOWARD, LAURA RACHEL",BAXI FERROL,70,29,"2,41"
2023,Liga Regular Único,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,65,27,"2,41"
2023,Liga Regular Único,"ALNATAS, NAOMIE",SPAR GRAN CANARIA,67,28,"2,39"
2023,Liga Regular Único,"PRIETO MARTINEZ, ALBA",IDK EUSKOTREN,71,30,"2,37"
2023,Liga Regular Único,"MASSEY, BECKY ERNA",IDK EUSKOTREN,71,30,"2,37"
2023,Liga Regular Único,"SENOSIAIN VERGARACHEA, ANNE",CELTA ZORKA RECALVI,67,29,"2,31"
2023,Liga Regular Único,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,37,16,"2,31"
2023,Liga Regular Único,"BROWN, LEIGHA DON'L",CADI LA SEU,46,20,"2,3"
2023,Liga Regular Único,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,68,30,"2,27"
2023,Liga Regular Único,"CARRERA QUINTANA, RAQUEL",VALENCIA B.C.,32,21,"1,52"
2023,Liga Regular Único,"MAWULI, STEPHANIE",MOVISTAR ESTUDIANTES,44,29,"1,52"
2023,Liga Regular Único,"OLAETA LARRAURI, ANE",DURÁN MAQUINARIA ENSINO,45,30,"1,5"
2023,Liga Regular Único,"REMENÁROVÁ, VERONIKA",CADI LA SEU,44,30,"1,47"
2023,Liga Regular Único,"TOLO, MARIANNA",SPAR GIRONA,40,28,"1,43"
2023,Liga Regular Único,"ERAUNCETAMURGIL AYESTARAN, MARIA",MOVISTAR ESTUDIANTES,21,15,"1,4"
2023,Liga Regular Único,"GINZO ARANTES, PAULA",BARÇA CBS,32,23,"1,39"
2023,Liga Regular Único,"PEÑA JUBANY, LAURA",SPAR GIRONA,38,28,"1,36"
2023,Liga Regular Único,"TOUSSAINT, DOMINIQUE",EMBUTIDOS PAJARIEL BEMBIBRE PD,35,26,"1,35"
2023,Liga Regular Único,"HILL, SAMANTHA ELIZABETH HOLLIDAY",KUTXABANK ARASKI,40,30,"1,33"
2023,Liga Regular Único,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,38,30,"1,27"
2023,Liga Regular Único,"GUERRERO ALCANTARA, CAROLINA",BARÇA CBS,25,20,"1,25"
2023,Liga Regular Único,"LOVILLE, JADE KRISTIAN",SPAR GRAN CANARIA,35,28,"1,25"
2023,Liga Regular Único,"BUENAVIDA ESTEVEZ, ELENA",VALENCIA B.C.,31,25,"1,24"
2023,Liga Regular Único,"KONIG, AISLINN CHIA PI",HOZONO GLOBAL JAIRIS,36,30,"1,2"
2023,Liga Regular Único,"GIMENO MARTINEZ, VEGA",CASADEMONT ZARAGOZA,35,30,"1,17"
2023,Liga Regular Único,"DIALLO,  ZAINABE MYRIAM CHRISTELLE",CASADEMONT ZARAGOZA,30,26,"1,15"
2023,Liga Regular Único,"MILLAN MODIA, BLANCA",DURÁN MAQUINARIA ENSINO,23,20,"1,15"
2023,Liga Regular Único,"MAGARITY, REGAN AYLEEN",SPAR GIRONA,34,30,"1,13"
2023,Liga Regular Único,"ARROJO JIMENEZ, MARIA BELEN",HOZONO GLOBAL JAIRIS,29,26,"1,12"
2023,Liga Regular Único,"RAKOVIC , KRISTINA",BARÇA CBS,31,28,"1,11"
2023,Liga Regular Único,"BERTSCH, MORGAN QUINN",SPAR GIRONA,32,29,"1,1"
2023,Liga Regular Único,"MUSA, MURJANATU LIMAN",CELTA ZORKA RECALVI,33,30,"1,1"
2023,Liga Regular Único,"MILAPIE, MARIE MICHELLE",LOINTEK GERNIKA BIZKAIA,32,30,"1,07"
2023,Liga Regular Único,"PRINCE , ALEXIS SADE",PERFUMERIAS AVENIDA,21,20,"1,05"
2023,Liga Regular Único,"GARRAUD, MARNELLE EMILY",EMBUTIDOS PAJARIEL BEMBIBRE PD,27,26,"1,04"
2023,Liga Regular Único,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,31,30,"1,03"
2023,Liga Regular Único,"SELLAND, MYAH ALEXANDRA",BAXI FERROL,31,30,"1,03"
2023,Liga Regular Único,"BURANI, AGOSTINA PAOLA",KUTXABANK ARASKI,30,30,1
2023,Liga Regular Único,"UJEVIC, IVANA",SPAR GRAN CANARIA,15,15,1
2023,Liga Regular Único,"GOMES DA SILVA, SOFIA CAROLINA",LOINTEK GERNIKA BIZKAIA,30,30,1
2023,Liga Regular Único,"WATTS, STEPHANIE COURTNEY",LOINTEK GERNIKA BIZKAIA,21,21,1
2023,Liga Regular Único,"ESPAÑA ALMENDRO, MARIA",IDK EUSKOTREN,29,30,"0,97"
2023,Liga Regular Único,"BALOGUN, ELIZABETH BUNMI",EMBUTIDOS PAJARIEL BEMBIBRE PD,17,18,"0,94"
2023,Liga Regular Único,"BAIR, MARGARET CHRISTINE",CADI LA SEU,16,17,"0,94"
2023,Liga Regular Único,"HERLIHY, BRIDGET MARGARITA",DURÁN MAQUINARIA ENSINO,28,30,"0,93"
2023,Liga Regular Único,"HAIDARA, MAIMOUNA",CELTA ZORKA RECALVI,23,26,"0,88"
2023,Liga Regular Único,"SANCHEZ MARRUFO, BEATRIZ",DURÁN MAQUINARIA ENSINO,26,30,"0,87"
2023,Liga Regular Único,"SENICAR, MARUSA",EMBUTIDOS PAJARIEL BEMBIBRE PD,26,30,"0,87"
2023,Liga Regular Único,"TRAHAN DAVIS, CELESTE",CELTA ZORKA RECALVI,25,29,"0,86"
2023,Liga Regular Único,"NELSON, CHELSEA KEIANA",HOZONO GLOBAL JAIRIS,18,21,"0,86"
2023,Liga Regular Único,"PRATS PEINADO, LAURA",CELTA ZORKA RECALVI,25,29,"0,86"
2023,Liga Regular Único,"HOLESINSKA, PETRA",CASADEMONT ZARAGOZA,24,28,"0,86"
2023,Liga Regular Único,"MOLLENHAUER, ALEXANDRA JOY",MOVISTAR ESTUDIANTES,17,20,"0,85"
2023,Liga Regular Único,"FANKAM MENDJIADEU, DULCY",IDK EUSKOTREN,25,30,"0,83"
2023,Liga Regular Único,"GOMEZ FERNANDEZ, MARTA",BAXI FERROL,25,30,"0,83"
2023,Liga Regular Único,"TUNSTULL, JEWEL JOYCE DIAMNOD",IDK EUSKOTREN,23,28,"0,82"
2023,Liga Regular Único,"RODRIGUEZ DOMINGUEZ, NATALIA",DURÁN MAQUINARIA ENSINO,22,28,"0,79"
2023,Liga Regular Único,"ALARCON OTERO, TXELL",KUTXABANK ARASKI,21,27,"0,78"
2023,Liga Regular Único,"PARRA, FAUSTINE LAURE CLEMENCE",SPAR GIRONA,17,22,"0,77"
2023,Liga Regular Único,"AIJANEN, MARIA ANNIINA",BAXI FERROL,23,30,"0,77"
2023,Liga Regular Único,"PADILLA CHINEA, NAYLI",SPAR GRAN CANARIA,17,22,"0,77"
2023,Liga Regular Único,"GULBE, ALEKSA",CASADEMONT ZARAGOZA,22,30,"0,73"
2023,Liga Regular Único,"DE SANTIAGO OTERO, BEGOÑA",MOVISTAR ESTUDIANTES,22,30,"0,73"
2023,Liga Regular Único,"KONE , SIKA",PERFUMERIAS AVENIDA,21,29,"0,72"
2023,Liga Regular Único,"NIKITINAITE, GABRIELE",LOINTEK GERNIKA BIZKAIA,14,20,"0,7"
2023,Liga Regular Único,"GULICH, MARIE ISABELLE",VALENCIA B.C.,16,23,"0,7"
2023,Liga Regular Único,"BREWER, BRITTANY AUTUMN",KUTXABANK ARASKI,20,29,"0,69"
2023,Liga Regular Único,"FAM THIAM, AWA",VALENCIA B.C.,10,15,"0,67"
2023,Liga Regular Único,"GIOMI, LYDIA MORA",DURÁN MAQUINARIA ENSINO,20,30,"0,67"
2023,Liga Regular Único,"PENDANDE MENDES, MARIA DOLORES",BARÇA CBS,20,30,"0,67"
2023,Liga Regular Único,"HEMPE, MERRIT RAMONA",VALENCIA B.C.,20,30,"0,67"
2023,Liga Regular Único,"SEDA, TAMARA ADELAIDE JOSE CAMACHO",KUTXABANK ARASKI,18,28,"0,64"
2023,Liga Regular Único,"ALIAGA ROMERO, LAURA",KUTXABANK ARASKI,19,30,"0,63"
2023,Liga Regular Único,"MADERA, SARA",LOINTEK GERNIKA BIZKAIA,19,30,"0,63"
2023,Liga Regular Único,"LABUCKIENE, GIEDRE",SPAR GIRONA,16,26,"0,62"
2023,Liga Regular Único,"OTTO, JANNON JAYE",EMBUTIDOS PAJARIEL BEMBIBRE PD,18,29,"0,62"
2023,Liga Regular Único,"MUHATE PEÑA, CECILIA",DURÁN MAQUINARIA ENSINO,18,30,"0,6"
2023,Liga Regular Único,"CAMPISANO, SIERRA KATHLEEN",CADI LA SEU,18,30,"0,6"
2023,Liga Regular Único,"MARTIN TEJEDOR, AINA",EMBUTIDOS PAJARIEL BEMBIBRE PD,17,29,"0,59"
2023,Liga Regular Único,"WHALEN, ERIN PATRICIA",IDK EUSKOTREN,17,30,"0,57"
2023,Liga Regular Único,"FEQUIERE, JESSICA",BAXI FERROL,17,30,"0,57"
2023,Liga Regular Único,"DODSON, MAYA ANNE CRISENCIA",LOINTEK GERNIKA BIZKAIA,9,16,"0,56"
2023,Liga Regular Único,"REMBISZEWSKA, AMALIA",HOZONO GLOBAL JAIRIS,16,30,"0,53"
2023,Liga Regular Único,"HATAR, BERNADETT",PERFUMERIAS AVENIDA,9,17,"0,53"
2023,Liga Regular Único,"BENTON, ROBIN AALIYAH",CELTA ZORKA RECALVI,14,27,"0,52"
2023,Liga Regular Único,"OJEDA BERNAL, CARLA",SPAR GRAN CANARIA,8,16,"0,5"
2023,Liga Regular Único,"MOYA BLANCH, LAIA",EMBUTIDOS PAJARIEL BEMBIBRE PD,15,30,"0,5"
2023,Liga Regular Único,"KALIN, MARIANNE FANNY",BAXI FERROL,15,30,"0,5"
2023,Liga Regular Único,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,14,30,"0,47"
2023,Liga Regular Único,"ALBERDI LARRUCEA, MARTA",LOINTEK GERNIKA BIZKAIA,9,21,"0,43"
2023,Liga Regular Único,"VIDAL ACUÑA, SARA",CELTA ZORKA RECALVI,9,24,"0,38"
2023,Liga Regular Único,"GELDOF, SERENA LYNN PETRA",CASADEMONT ZARAGOZA,10,29,"0,34"
2023,Liga Regular Único,"ETXARTE ORTEGA, UXUE",EMBUTIDOS PAJARIEL BEMBIBRE PD,7,22,"0,32"
2023,Liga Regular Único,"GARFELLA BEJAR, ELBA",CELTA ZORKA RECALVI,8,27,"0,3"
2023,Liga Regular Único,"RODRIGUEZ ARRIBAS, LUCIA",PERFUMERIAS AVENIDA,6,23,"0,26"
2023,Liga Regular Único,"DIARRA, MAIMOUNA",HOZONO GLOBAL JAIRIS,5,22,"0,23"
2023,Liga Regular Único,"GRADWELL, ISABELLE Z",EMBUTIDOS PAJARIEL BEMBIBRE PD,4,18,"0,22"
2023,Liga Regular Único,"NAVARRO GARCIA, LUCIA",BARÇA CBS,4,19,"0,21"
2023,Liga Regular Único,"ZARAGOZA TOMAS, SARA",MOVISTAR ESTUDIANTES,3,18,"0,17"
2023,Liga Regular Único,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,3,19,"0,16"
2023,Liga Regular Único,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,3,19,"0,16"
2023,C.SM Reina Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,12,3,4
2023,C.SM Reina Final,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,4,1,4
2023,C.SM Reina Final,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,4,1,4
2023,C.SM Reina Final,"OUVIÑA MODREGO, CRISTINA",VALENCIA B.C.,11,3,"3,67"
2023,C.SM Reina Final,"MENDEZ CAMPS, LAURA",MOVISTAR ESTUDIANTES,6,2,3
2023,C.SM Reina Final,"HOWARD, LAURA RACHEL",BAXI FERROL,3,1,3
2023,C.SM Reina Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,5,2,"2,5"
2023,C.SM Reina Final,"PRIETO MARTINEZ, ALBA",IDK EUSKOTREN,2,1,2
2023,C.SM Reina Final,"SORIANO PEREZ, CLAUDIA",BAXI FERROL,2,1,2
2023,C.SM Reina Final,"FIEBICH, LEONIE",CASADEMONT ZARAGOZA,6,3,2
2023,C.SM Reina Final,"WATTS, STEPHANIE COURTNEY",LOINTEK GERNIKA BIZKAIA,2,1,2
2023,C.SM Reina Final,"POINTER, KHAYLA NICOLE",CASADEMONT ZARAGOZA,6,3,2
2023,C.SM Reina Final,"DIALLO,  ZAINABE MYRIAM CHRISTELLE",CASADEMONT ZARAGOZA,6,3,2
2023,C.SM Reina Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,2,1,2
2023,C.SM Reina Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,6,3,2
2023,C.SM Reina Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,4,2,2
2023,C.SM Reina Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,4,2,2
2023,C.SM Reina Final,"BUCH ROSELL, ROSO",LOINTEK GERNIKA BIZKAIA,2,1,2
2023,C.SM Reina Final,"ÇAKIR TURGUT, OLCAY",PERFUMERIAS AVENIDA,4,2,2
2023,C.SM Reina Final,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,2,1,2
2023,C.SM Reina Final,"DE SANTIAGO OTERO, BEGOÑA",MOVISTAR ESTUDIANTES,3,2,"1,5"
2023,C.SM Reina Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,C.SM Reina Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,C.SM Reina Final,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,4,3,"1,33"
2023,C.SM Reina Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,4,3,"1,33"
2023,C.SM Reina Final,"MASSEY, BECKY ERNA",IDK EUSKOTREN,1,1,1
2023,C.SM Reina Final,"MILAPIE, MARIE MICHELLE",LOINTEK GERNIKA BIZKAIA,1,1,1
2023,C.SM Reina Final,"BUENAVIDA ESTEVEZ, ELENA",VALENCIA B.C.,3,3,1
2023,C.SM Reina Final,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,2,2,1
2023,C.SM Reina Final,"FANKAM MENDJIADEU, DULCY",IDK EUSKOTREN,1,1,1
2023,C.SM Reina Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,12,3,4
2023,C.SM Reina Final,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,4,1,4
2023,C.SM Reina Final,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,4,1,4
2023,C.SM Reina Final,"OUVIÑA MODREGO, CRISTINA",VALENCIA B.C.,11,3,"3,67"
2023,C.SM Reina Final,"MENDEZ CAMPS, LAURA",MOVISTAR ESTUDIANTES,6,2,3
2023,C.SM Reina Final,"HOWARD, LAURA RACHEL",BAXI FERROL,3,1,3
2023,C.SM Reina Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,5,2,"2,5"
2023,C.SM Reina Final,"PRIETO MARTINEZ, ALBA",IDK EUSKOTREN,2,1,2
2023,C.SM Reina Final,"SORIANO PEREZ, CLAUDIA",BAXI FERROL,2,1,2
2023,C.SM Reina Final,"FIEBICH, LEONIE",CASADEMONT ZARAGOZA,6,3,2
2023,C.SM Reina Final,"WATTS, STEPHANIE COURTNEY",LOINTEK GERNIKA BIZKAIA,2,1,2
2023,C.SM Reina Final,"POINTER, KHAYLA NICOLE",CASADEMONT ZARAGOZA,6,3,2
2023,C.SM Reina Final,"DIALLO,  ZAINABE MYRIAM CHRISTELLE",CASADEMONT ZARAGOZA,6,3,2
2023,C.SM Reina Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,2,1,2
2023,C.SM Reina Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,6,3,2
2023,C.SM Reina Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,4,2,2
2023,C.SM Reina Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,4,2,2
2023,C.SM Reina Final,"BUCH ROSELL, ROSO",LOINTEK GERNIKA BIZKAIA,2,1,2
2023,C.SM Reina Final,"ÇAKIR TURGUT, OLCAY",PERFUMERIAS AVENIDA,4,2,2
2023,C.SM Reina Final,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,2,1,2
2023,C.SM Reina Final,"DE SANTIAGO OTERO, BEGOÑA",MOVISTAR ESTUDIANTES,3,2,"1,5"
2023,C.SM Reina Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,C.SM Reina Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,C.SM Reina Final,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,4,3,"1,33"
2023,C.SM Reina Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,4,3,"1,33"
2023,C.SM Reina Final,"MASSEY, BECKY ERNA",IDK EUSKOTREN,1,1,1
2023,C.SM Reina Final,"MILAPIE, MARIE MICHELLE",LOINTEK GERNIKA BIZKAIA,1,1,1
2023,C.SM Reina Final,"BUENAVIDA ESTEVEZ, ELENA",VALENCIA B.C.,3,3,1
2023,C.SM Reina Final,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,2,2,1
2023,C.SM Reina Final,"FANKAM MENDJIADEU, DULCY",IDK EUSKOTREN,1,1,1
2023,C.SM Reina 1/2 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,11,2,"5,5"
2023,C.SM Reina 1/2 Final,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,4,1,4
2023,C.SM Reina 1/2 Final,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,4,1,4
2023,C.SM Reina 1/2 Final,"OUVIÑA MODREGO, CRISTINA",VALENCIA B.C.,7,2,"3,5"
2023,C.SM Reina 1/2 Final,"MENDEZ CAMPS, LAURA",MOVISTAR ESTUDIANTES,6,2,3
2023,C.SM Reina 1/2 Final,"HOWARD, LAURA RACHEL",BAXI FERROL,3,1,3
2023,C.SM Reina 1/2 Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,5,2,"2,5"
2023,C.SM Reina 1/2 Final,"FIEBICH, LEONIE",CASADEMONT ZARAGOZA,5,2,"2,5"
2023,C.SM Reina 1/2 Final,"WATTS, STEPHANIE COURTNEY",LOINTEK GERNIKA BIZKAIA,2,1,2
2023,C.SM Reina 1/2 Final,"PRIETO MARTINEZ, ALBA",IDK EUSKOTREN,2,1,2
2023,C.SM Reina 1/2 Final,"SORIANO PEREZ, CLAUDIA",BAXI FERROL,2,1,2
2023,C.SM Reina 1/2 Final,"POINTER, KHAYLA NICOLE",CASADEMONT ZARAGOZA,4,2,2
2023,C.SM Reina 1/2 Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,2,1,2
2023,C.SM Reina 1/2 Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,4,2,2
2023,C.SM Reina 1/2 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,4,2,2
2023,C.SM Reina 1/2 Final,"BUCH ROSELL, ROSO",LOINTEK GERNIKA BIZKAIA,2,1,2
2023,C.SM Reina 1/2 Final,"ÇAKIR TURGUT, OLCAY",PERFUMERIAS AVENIDA,4,2,2
2023,C.SM Reina 1/2 Final,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,2,1,2
2023,C.SM Reina 1/2 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"DE SANTIAGO OTERO, BEGOÑA",MOVISTAR ESTUDIANTES,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"BUENAVIDA ESTEVEZ, ELENA",VALENCIA B.C.,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"DIALLO,  ZAINABE MYRIAM CHRISTELLE",CASADEMONT ZARAGOZA,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"MADERA, SARA",LOINTEK GERNIKA BIZKAIA,1,1,1
2023,C.SM Reina 1/2 Final,"DODSON, MAYA ANNE CRISENCIA",LOINTEK GERNIKA BIZKAIA,1,1,1
2023,C.SM Reina 1/2 Final,"BERTSCH, MORGAN QUINN",SPAR GIRONA,1,1,1
2023,C.SM Reina 1/2 Final,"HOLESINSKA, PETRA",CASADEMONT ZARAGOZA,2,2,1
2023,C.SM Reina 1/2 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,11,2,"5,5"
2023,C.SM Reina 1/2 Final,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,4,1,4
2023,C.SM Reina 1/2 Final,"ARIZTIMUÑO LOPEZ , ITZIAR",LOINTEK GERNIKA BIZKAIA,4,1,4
2023,C.SM Reina 1/2 Final,"OUVIÑA MODREGO, CRISTINA",VALENCIA B.C.,7,2,"3,5"
2023,C.SM Reina 1/2 Final,"MENDEZ CAMPS, LAURA",MOVISTAR ESTUDIANTES,6,2,3
2023,C.SM Reina 1/2 Final,"HOWARD, LAURA RACHEL",BAXI FERROL,3,1,3
2023,C.SM Reina 1/2 Final,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,5,2,"2,5"
2023,C.SM Reina 1/2 Final,"FIEBICH, LEONIE",CASADEMONT ZARAGOZA,5,2,"2,5"
2023,C.SM Reina 1/2 Final,"WATTS, STEPHANIE COURTNEY",LOINTEK GERNIKA BIZKAIA,2,1,2
2023,C.SM Reina 1/2 Final,"PRIETO MARTINEZ, ALBA",IDK EUSKOTREN,2,1,2
2023,C.SM Reina 1/2 Final,"SORIANO PEREZ, CLAUDIA",BAXI FERROL,2,1,2
2023,C.SM Reina 1/2 Final,"POINTER, KHAYLA NICOLE",CASADEMONT ZARAGOZA,4,2,2
2023,C.SM Reina 1/2 Final,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,2,1,2
2023,C.SM Reina 1/2 Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,4,2,2
2023,C.SM Reina 1/2 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,4,2,2
2023,C.SM Reina 1/2 Final,"BUCH ROSELL, ROSO",LOINTEK GERNIKA BIZKAIA,2,1,2
2023,C.SM Reina 1/2 Final,"ÇAKIR TURGUT, OLCAY",PERFUMERIAS AVENIDA,4,2,2
2023,C.SM Reina 1/2 Final,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,2,1,2
2023,C.SM Reina 1/2 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"DE SANTIAGO OTERO, BEGOÑA",MOVISTAR ESTUDIANTES,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"BUENAVIDA ESTEVEZ, ELENA",VALENCIA B.C.,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,3,2,"1,5"
2023,C.SM Reina 1/2 Final,"DIALLO,  ZAINABE MYRIAM CHRISTELLE",CASADEMONT ZARAGOZA,3,2,"1,5"
