Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Liga Regular Único,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,49,27,"1,81"
2024,Liga Regular Único,"SENOSIAIN VERGARACHEA, ANNE",OSES CONSTRUCCION,54,30,"1,8"
2024,Liga Regular Único,"BIBBY, CHLOE LOUISE",SPAR GIRONA,54,30,"1,8"
2024,Liga Regular Único,"MOYA BLANCH, LAIA",CELTA  FEMXA ZORKA,45,25,"1,8"
2024,Liga Regular Único,"GRETTER, MELISA PAOLA",SPAR GRAN CANARIA,54,30,"1,8"
2024,Liga Regular Único,"RIDARD, SEEHIA FELICITE ALEXANDRINE",CADI LA SEU,27,15,"1,8"
2024,Liga Regular Único,"MAXWELL, BRYNNA MARIE",CELTA  FEMXA ZORKA,34,19,"1,79"
2024,Liga Regular Único,"TUNSTULL, JEWEL JOYCE DIAMNOD",OSES CONSTRUCCION,43,24,"1,79"
2024,Liga Regular Único,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,52,29,"1,79"
2024,Liga Regular Único,"BUCH ROSELL, ROSO",IDK EUSKOTREN,51,29,"1,76"
2024,Liga Regular Único,"VIDAL ACUÑA, SARA",CELTA  FEMXA ZORKA,33,19,"1,74"
